year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,candidate_num,party,writein,mode,candidatevotes,totalvotes,unofficial,version,Vote_Percent,candidate_scale,Vote_Percent_abs,Party_Label,text,Points,Year_Abrv
1984,Michigan,MI,26,34,23,US Senate,statewide,gen,FALSE,Helen Meyers,4,socialist workers,FALSE,total,2686,3700938,FALSE,20171011,0.000725762,1,0.000725762,Other,Helen Meyers (Other) 0.1%<br>,0.1%,84
1984,Michigan,MI,26,34,23,US Senate,statewide,gen,FALSE,Fred Mazelis,4,workers league,FALSE,total,818,3700938,FALSE,20171011,0.000221025,1,0.000221025,Other,Fred Mazelis (Other) 0%<br>,0%,84
1984,Michigan,MI,26,34,23,US Senate,statewide,gen,FALSE,Jack Lousma,-1,republican,FALSE,total,1745302,3700938,FALSE,20171011,-0.47158369,-1,0.47158369,R,Jack Lousma (R) 47.2%<br>,47.2%,84
1984,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,240,2066143,FALSE,20171011,0.000116158,1,0.000116158,Other,Other (Other) 0%<br>,0%,84
1984,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Joan Anderson Growe,2,democrat,FALSE,total,852844,2066143,FALSE,20171011,0.412771042,1,0.412771042,D,Joan Anderson Growe (D) 41.3%<br>,41.3%,84
1984,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Richard Putman,4,libertarian,FALSE,total,4653,2066143,FALSE,20171011,0.002252022,1,0.002252022,L,Richard Putman (L) 0.2%<br>,0.2%,84
1984,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Eleanor Garcia,4,socialist workers,FALSE,total,5351,2066143,FALSE,20171011,0.00258985,1,0.00258985,Other,Eleanor Garcia (Other) 0.3%<br>,0.3%,84
1984,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Jeffrey M. Miller,4,new union,FALSE,total,3129,2066143,FALSE,20171011,0.001514416,1,0.001514416,Other,Jeffrey M. Miller (Other) 0.2%<br>,0.2%,84
1984,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Rudy Boschwitz,-1,republican,FALSE,total,1199926,2066143,FALSE,20171011,-0.580756511,-1,0.580756511,R,Rudy Boschwitz (R) 58.1%<br>,58.1%,84
1984,Mississippi,MS,28,64,46,US Senate,statewide,gen,FALSE,William F. Winter,2,democrat,FALSE,total,371926,952240,FALSE,20171011,0.390580106,1,0.390580106,D,William F. Winter (D) 39.1%<br>,39.1%,84
1984,Mississippi,MS,28,64,46,US Senate,statewide,gen,FALSE,Thad Cochran,-1,republican,FALSE,total,580314,952240,FALSE,20171011,-0.609419894,-1,0.609419894,R,Thad Cochran (R) 60.9%<br>,60.9%,84
1984,Montana,MT,30,81,64,US Senate,statewide,gen,FALSE,Neil Halprin,4,libertarian,FALSE,total,9143,379155,FALSE,20171011,0.024114149,1,0.024114149,L,Neil Halprin (L) 2.4%<br>,2.4%,84
1984,Montana,MT,30,81,64,US Senate,statewide,gen,FALSE,Max Baucus,2,democrat,FALSE,total,215704,379155,FALSE,20171011,0.568907175,1,0.568907175,D,Max Baucus (D) 56.9%<br>,56.9%,84
1984,Montana,MT,30,81,64,US Senate,statewide,gen,FALSE,Chuck Cozzens,-1,republican,FALSE,total,154308,379155,FALSE,20171011,-0.406978676,-1,0.406978676,R,Chuck Cozzens (R) 40.7%<br>,40.7%,84
1984,Nebraska,NE,31,46,35,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,304,639668,FALSE,20171011,0.000475247,1,0.000475247,Other,Other (Other) 0%<br>,0%,84
1984,Nebraska,NE,31,46,35,US Senate,statewide,gen,FALSE,J. J. Exon,2,democrat,FALSE,total,332217,639668,FALSE,20171011,0.51935848,1,0.51935848,D,J. J. Exon (D) 51.9%<br>,51.9%,84
1984,Nebraska,NE,31,46,35,US Senate,statewide,gen,FALSE,Nancy Hoch,-1,republican,FALSE,total,307147,639668,FALSE,20171011,-0.480166274,-1,0.480166274,R,Nancy Hoch (R) 48%<br>,48%,84
1984,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Norman E. D'Amours,2,democrat,FALSE,total,157447,384369,FALSE,20171011,0.409624606,1,0.409624606,D,Norman E. D'Amours (D) 41%<br>,41%,84
1984,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Gordon J. Humphrey,-1,republican,FALSE,total,225828,384369,FALSE,20171011,-0.587529171,-1,0.587529171,R,Gordon J. Humphrey (R) 58.8%<br>,58.8%,84
1984,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Saunder H. Primack,4,libertarian,FALSE,total,1094,384369,FALSE,20171011,0.002846223,1,0.002846223,L,Saunder H. Primack (L) 0.3%<br>,0.3%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Harold F. Leiendecker,4,libertarian,FALSE,total,7135,3096456,FALSE,20171011,0.002304247,1,0.002304247,L,Harold F. Leiendecker (L) 0.2%<br>,0.2%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Bill Bradley,2,democrat,FALSE,total,1986644,3096456,FALSE,20171011,0.641586381,1,0.641586381,D,Bill Bradley (D) 64.2%<br>,64.2%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,James T. Hagen,4,prolife fiscal conservative,FALSE,total,10409,3096456,FALSE,20171011,0.003361585,1,0.003361585,Other,James T. Hagen (Other) 0.3%<br>,0.3%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Mary V. Mochary,-1,republican,FALSE,total,1080100,3096456,FALSE,20171011,-0.348818133,-1,0.348818133,R,Mary V. Mochary (R) 34.9%<br>,34.9%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Jasper C. Gould,4,contempt of court,FALSE,total,2891,3096456,FALSE,20171011,0.000933648,1,0.000933648,Other,Jasper C. Gould (Other) 0.1%<br>,0.1%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Julius Levin,4,socialist labor,FALSE,total,6053,3096456,FALSE,20171011,0.001954815,1,0.001954815,Other,Julius Levin (Other) 0.2%<br>,0.2%,84
1984,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Priscilla Schenk,4,socialist workers,FALSE,total,3224,3096456,FALSE,20171011,0.00104119,1,0.00104119,Other,Priscilla Schenk (Other) 0.1%<br>,0.1%,84
1984,New Mexico,NM,35,85,66,US Senate,statewide,gen,FALSE,Pete V. Domenici,-1,republican,FALSE,total,361371,502634,FALSE,20171011,-0.718954547,-1,0.718954547,R,Pete V. Domenici (R) 71.9%<br>,71.9%,84
1984,New Mexico,NM,35,85,66,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,10,502634,FALSE,20171011,1.98952E-05,1,1.98952E-05,Other,Other (Other) 0%<br>,0%,84
1984,New Mexico,NM,35,85,66,US Senate,statewide,gen,FALSE,Judith A. Pratt,2,democrat,FALSE,total,141253,502634,FALSE,20171011,0.281025557,1,0.281025557,D,Judith A. Pratt (D) 28.1%<br>,28.1%,84
1984,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Jesse Helms,-1,republican,FALSE,total,1156768,2239051,FALSE,20171011,-0.516633163,-1,0.516633163,R,Jesse Helms (R) 51.7%<br>,51.7%,84
1984,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Kate Daher,4,socialist workers,FALSE,total,2493,2239051,FALSE,20171011,0.001113418,1,0.001113418,Other,Kate Daher (Other) 0.1%<br>,0.1%,84
1984,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Bobby Yates Emory,4,libertarian,FALSE,total,9302,2239051,FALSE,20171011,0.004154439,1,0.004154439,L,Bobby Yates Emory (L) 0.4%<br>,0.4%,84
1984,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,James B. (Jim) Hunt Jr.,2,democrat,FALSE,total,1070488,2239051,FALSE,20171011,0.47809898,1,0.47809898,D,James B. (Jim) Hunt Jr. (D) 47.8%<br>,47.8%,84
1984,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,David Boren,2,democrat,FALSE,total,906131,1197937,FALSE,20171011,0.756409561,1,0.756409561,D,David Boren (D) 75.6%<br>,75.6%,84
1984,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Robert T. Murphy,4,libertarian,FALSE,total,11168,1197937,FALSE,20171011,0.009322694,1,0.009322694,L,Robert T. Murphy (L) 0.9%<br>,0.9%,84
1984,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Will E. Bill Crozier,-1,republican,FALSE,total,280638,1197937,FALSE,20171011,-0.234267745,-1,0.234267745,R,Will E. Bill Crozier (R) 23.4%<br>,23.4%,84
1984,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Mark O. Hatfield,-1,republican,FALSE,total,808152,1214735,FALSE,20171011,-0.665290784,-1,0.665290784,R,Mark O. Hatfield (R) 66.5%<br>,66.5%,84
1984,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Margie Hendriksen,2,democrat,FALSE,total,406122,1214735,FALSE,20171011,0.33432971,1,0.33432971,D,Margie Hendriksen (D) 33.4%<br>,33.4%,84
1984,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,461,1214735,FALSE,20171011,0.000379507,1,0.000379507,Other,Other (Other) 0%<br>,0%,84
1984,Rhode Island,RI,44,15,5,US Senate,statewide,gen,FALSE,Barbara M. Leonard,-1,republican,FALSE,total,107545,393356,FALSE,20171011,-0.273403736,-1,0.273403736,R,Barbara M. Leonard (R) 27.3%<br>,27.3%,84
1984,Rhode Island,RI,44,15,5,US Senate,statewide,gen,FALSE,Claiborne deB. Pell,2,democrat,FALSE,total,285811,393356,FALSE,20171011,0.726596264,1,0.726596264,D,Claiborne deB. Pell (D) 72.7%<br>,72.7%,84
1984,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Strom Thurmond,-1,republican,FALSE,total,644815,965130,FALSE,20171011,-0.668112068,-1,0.668112068,R,Strom Thurmond (R) 66.8%<br>,66.8%,84
1984,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Melvin Purvis,2,democrat,FALSE,total,306982,965130,FALSE,20171011,0.318073213,1,0.318073213,D,Melvin Purvis (D) 31.8%<br>,31.8%,84
1984,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Stephen Davis,4,libertarian,FALSE,total,13333,965130,FALSE,20171011,0.013814719,1,0.013814719,L,Stephen Davis (L) 1.4%<br>,1.4%,84
1984,South Dakota,SD,46,45,37,US Senate,statewide,gen,FALSE,George V. Cunningham,2,democrat,FALSE,total,80537,315713,FALSE,20171011,0.255095609,1,0.255095609,D,George V. Cunningham (D) 25.5%<br>,25.5%,84
1984,South Dakota,SD,46,45,37,US Senate,statewide,gen,FALSE,Larry Pressler,-1,republican,FALSE,total,235176,315713,FALSE,20171011,-0.744904391,-1,0.744904391,R,Larry Pressler (R) 74.5%<br>,74.5%,84
1984,Tennessee,TN,47,62,54,US Senate,statewide,gen,FALSE,Victor Ashe,-1,republican,FALSE,total,557016,1648036,FALSE,20171011,-0.337987762,-1,0.337987762,R,Victor Ashe (R) 33.8%<br>,33.8%,84
1984,Tennessee,TN,47,62,54,US Senate,statewide,gen,FALSE,Albert Gore Jr.,2,democrat,FALSE,total,1000607,1648036,FALSE,20171011,0.607151179,1,0.607151179,D,Albert Gore Jr. (D) 60.7%<br>,60.7%,84
1984,Tennessee,TN,47,62,54,US Senate,statewide,gen,FALSE,Khalil-Ullah Al-Muhaymin,3,independent,FALSE,total,3179,1648036,FALSE,20171011,0.001928963,1,0.001928963,I,Khalil-Ullah Al-Muhaymin (I) 0.2%<br>,0.2%,84
1984,Tennessee,TN,47,62,54,US Senate,statewide,gen,FALSE,Ed McAteer,3,independent,FALSE,total,87234,1648036,FALSE,20171011,0.052932096,1,0.052932096,I,Ed McAteer (I) 5.3%<br>,5.3%,84
1984,Texas,TX,48,74,49,US Senate,statewide,gen,FALSE,Lloyd Doggett,2,democrat,FALSE,total,2202557,5314178,FALSE,20171011,0.414468051,1,0.414468051,D,Lloyd Doggett (D) 41.4%<br>,41.4%,84
1984,Texas,TX,48,74,49,US Senate,statewide,gen,FALSE,Phil Gramm,-1,republican,FALSE,total,3111348,5314178,FALSE,20171011,-0.585480577,-1,0.585480577,R,Phil Gramm (R) 58.5%<br>,58.5%,84
1984,Texas,TX,48,74,49,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,273,5314178,FALSE,20171011,5.1372E-05,1,5.1372E-05,Other,Other (Other) 0%<br>,0%,84
1984,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,151,2007487,FALSE,20171011,7.52184E-05,1,7.52184E-05,Other,Other (Other) 0%<br>,0%,84
1984,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,"Edythe C. ""Edie"" Harrison",2,democrat,FALSE,total,601142,2007487,FALSE,20171011,0.299450009,1,0.299450009,D,"Edythe C. ""Edie"" Harrison (D) 29.9%<br>",29.9%,84
1984,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,John W. Warner,-1,republican,FALSE,total,1406194,2007487,FALSE,20171011,-0.700474773,-1,0.700474773,R,John W. Warner (R) 70%<br>,70%,84
1984,West Virginia,WV,54,55,56,US Senate,statewide,gen,FALSE,"Mary E. ""Joan"" Radin",4,socialist workers,FALSE,total,3299,722212,FALSE,20171011,0.004567911,1,0.004567911,Other,"Mary E. ""Joan"" Radin (Other) 0.5%<br>",0.5%,84
1984,West Virginia,WV,54,55,56,US Senate,statewide,gen,FALSE,John R. Raese,-1,republican,FALSE,total,344680,722212,FALSE,20171011,-0.477255986,-1,0.477255986,R,John R. Raese (R) 47.7%<br>,47.7%,84
1984,West Virginia,WV,54,55,56,US Senate,statewide,gen,FALSE,Jay Rockefeller,2,democrat,FALSE,total,374233,722212,FALSE,20171011,0.518176103,1,0.518176103,D,Jay Rockefeller (D) 51.8%<br>,51.8%,84
1984,Wyoming,WY,56,83,68,US Senate,statewide,gen,FALSE,Victor A. Ryan,2,democrat,FALSE,total,40525,186898,FALSE,20171011,0.216829501,1,0.216829501,D,Victor A. Ryan (D) 21.7%<br>,21.7%,84
1984,Wyoming,WY,56,83,68,US Senate,statewide,gen,FALSE,Al Simpson,-1,republican,FALSE,total,146373,186898,FALSE,20171011,-0.783170499,-1,0.783170499,R,Al Simpson (R) 78.3%<br>,78.3%,84
1986,Alabama,AL,1,63,41,US Senate,statewide,gen,FALSE,Richard Shelby,2,democrat,FALSE,total,609360,1211897,FALSE,20171011,0.502815008,1,0.502815008,D,Richard Shelby (D) 50.3%<br>,50.3%,86
1986,Alabama,AL,1,63,41,US Senate,statewide,gen,FALSE,Jeremiah Denton,-1,republican,FALSE,total,602537,1211897,FALSE,20171011,-0.497184992,-1,0.497184992,R,Jeremiah Denton (R) 49.7%<br>,49.7%,86
1986,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,Chuck House,4,libertarian,FALSE,total,3161,180801,FALSE,20171011,0.01748331,1,0.01748331,L,Chuck House (L) 1.7%<br>,1.7%,86
1986,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,239,180801,FALSE,20171011,0.001321895,1,0.001321895,Other,NA (Other) 0.1%<br>,0.1%,86
1986,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,Frank H. Murkowski,-1,republican,FALSE,total,97674,180801,FALSE,20171011,-0.540229313,-1,0.540229313,R,Frank H. Murkowski (R) 54%<br>,54%,86
1986,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,Glenn Olds,2,democrat,FALSE,total,79727,180801,FALSE,20171011,0.440965481,1,0.440965481,D,Glenn Olds (D) 44.1%<br>,44.1%,86
1986,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,18,862921,FALSE,20171011,2.08594E-05,1,2.08594E-05,Other,NA (Other) 0%<br>,0%,86
1986,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,28,862921,FALSE,20171011,3.24479E-05,1,3.24479E-05,Other,NA (Other) 0%<br>,0%,86
1986,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,Richard Kimball,2,democrat,FALSE,total,340965,862921,FALSE,20171011,0.39512887,1,0.39512887,D,Richard Kimball (D) 39.5%<br>,39.5%,86
1986,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,John McCain,-1,republican,FALSE,total,521850,862921,FALSE,20171011,-0.604748291,-1,0.604748291,R,John McCain (R) 60.5%<br>,60.5%,86
1986,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,60,862921,FALSE,20171011,6.95313E-05,1,6.95313E-05,Other,NA (Other) 0%<br>,0%,86
1986,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,Asa Hutchinson,-1,republican,FALSE,total,262313,695487,FALSE,20171011,-0.37716449,-1,0.37716449,R,Asa Hutchinson (R) 37.7%<br>,37.7%,86
1986,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,Dale Bumpers,2,democrat,FALSE,total,433122,695487,FALSE,20171011,0.622760742,1,0.622760742,D,Dale Bumpers (D) 62.3%<br>,62.3%,86
1986,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,52,695487,FALSE,20171011,7.47678E-05,1,7.47678E-05,Other,NA (Other) 0%<br>,0%,86
1986,California,CA,6,93,71,US Senate,statewide,gen,FALSE,"Edward B. ""Ed"" Vallen",3,independent,FALSE,total,109856,7398462,FALSE,20171011,0.014848491,1,0.014848491,I,"Edward B. ""Ed"" Vallen (I) 1.5%<br>",1.5%,86
1986,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Alan Cranston,2,democrat,FALSE,total,3646672,7398462,FALSE,20171011,0.492895956,1,0.492895956,D,Alan Cranston (D) 49.3%<br>,49.3%,86
1986,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Breck McKinley,4,libertarian,FALSE,total,66261,7398462,FALSE,20171011,0.008956051,1,0.008956051,L,Breck McKinley (L) 0.9%<br>,0.9%,86
1986,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Paul Kangas,4,peace and freedom,FALSE,total,33869,7398462,FALSE,20171011,0.004577843,1,0.004577843,Other,Paul Kangas (Other) 0.5%<br>,0.5%,86
1986,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Ed Zschau,-1,republican,FALSE,total,3541804,7398462,FALSE,20171011,-0.478721659,-1,0.478721659,R,Ed Zschau (R) 47.9%<br>,47.9%,86
1986,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Henry John Olshaw,4,unaffiliated american,FALSE,total,1868,1060765,FALSE,20171011,0.001760993,1,0.001760993,Other,Henry John Olshaw (Other) 0.2%<br>,0.2%,86
1986,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Ken Kramer,-1,republican,FALSE,total,512994,1060765,FALSE,20171011,-0.483607585,-1,0.483607585,R,Ken Kramer (R) 48.4%<br>,48.4%,86
1986,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Timothy E. Wirth,2,democrat,FALSE,total,529449,1060765,FALSE,20171011,0.499119975,1,0.499119975,D,Timothy E. Wirth (D) 49.9%<br>,49.9%,86
1986,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Michael R. Chamberlain,4,socialist workers,FALSE,total,3756,1060765,FALSE,20171011,0.003540841,1,0.003540841,Other,Michael R. Chamberlain (Other) 0.4%<br>,0.4%,86
1986,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Michael Martin Bush,3,independent,FALSE,total,11127,1060765,FALSE,20171011,0.010489599,1,0.010489599,I,Michael Martin Bush (I) 1%<br>,1%,86
1986,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Calvin G. Dodge,4,prohibition,FALSE,total,1571,1060765,FALSE,20171011,0.001481007,1,0.001481007,Other,Calvin G. Dodge (Other) 0.1%<br>,0.1%,86
1986,Connecticut,CT,9,16,1,US Senate,statewide,gen,FALSE,"Edward J. McCallum, Jr.",4,none,FALSE,total,3800,976933,FALSE,20171011,0.003889724,1,0.003889724,Other,"Edward J. McCallum, Jr. (Other) 0.4%<br>",0.4%,86
1986,Connecticut,CT,9,16,1,US Senate,statewide,gen,FALSE,Roger W. Eddy,-1,republican,FALSE,total,340438,976933,FALSE,20171011,-0.348476303,-1,0.348476303,R,Roger W. Eddy (R) 34.8%<br>,34.8%,86
1986,Connecticut,CT,9,16,1,US Senate,statewide,gen,FALSE,Christopher J. Dodd,2,democrat,FALSE,total,632695,976933,FALSE,20171011,0.647633973,1,0.647633973,D,Christopher J. Dodd (D) 64.8%<br>,64.8%,86
1986,Florida,FL,12,59,43,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,77,3429996,FALSE,20171011,2.2449E-05,1,2.2449E-05,Other,NA (Other) 0%<br>,0%,86
1986,Florida,FL,12,59,43,US Senate,statewide,gen,FALSE,Paula Hawkins,-1,republican,FALSE,total,1552376,3429996,FALSE,20171011,-0.452588283,-1,0.452588283,R,Paula Hawkins (R) 45.3%<br>,45.3%,86
1986,Florida,FL,12,59,43,US Senate,statewide,gen,FALSE,Bob Graham,2,democrat,FALSE,total,1877543,3429996,FALSE,20171011,0.547389268,1,0.547389268,D,Bob Graham (D) 54.7%<br>,54.7%,86
1986,Georgia,GA,13,58,44,US Senate,statewide,gen,FALSE,Mack Mattingly,-1,republican,FALSE,total,601241,1225008,FALSE,20171011,-0.490805774,-1,0.490805774,R,Mack Mattingly (R) 49.1%<br>,49.1%,86
1986,Georgia,GA,13,58,44,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,60,1225008,FALSE,20171011,4.89793E-05,1,4.89793E-05,Other,NA (Other) 0%<br>,0%,86
1986,Georgia,GA,13,58,44,US Senate,statewide,gen,FALSE,Wyche Fowler Jr.,2,democrat,FALSE,total,623707,1225008,FALSE,20171011,0.509145246,1,0.509145246,D,Wyche Fowler Jr. (D) 50.9%<br>,50.9%,86
1986,Hawaii,HI,15,95,82,US Senate,statewide,gen,FALSE,Frank Hutchinson,-1,republican,FALSE,total,86910,328797,FALSE,20171011,-0.264327229,-1,0.264327229,R,Frank Hutchinson (R) 26.4%<br>,26.4%,86
1986,Hawaii,HI,15,95,82,US Senate,statewide,gen,FALSE,Daniel K. Inouye,2,democrat,FALSE,total,241887,328797,FALSE,20171011,0.735672771,1,0.735672771,D,Daniel K. Inouye (D) 73.6%<br>,73.6%,86
1986,Idaho,ID,16,82,63,US Senate,statewide,gen,FALSE,Steve Symms,-1,republican,FALSE,total,196958,382024,FALSE,20171011,-0.515564467,-1,0.515564467,R,Steve Symms (R) 51.6%<br>,51.6%,86
1986,Idaho,ID,16,82,63,US Senate,statewide,gen,FALSE,John V. Evans,2,democrat,FALSE,total,185066,382024,FALSE,20171011,0.484435533,1,0.484435533,D,John V. Evans (D) 48.4%<br>,48.4%,86
1986,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Alan J. Dixon,2,democrat,FALSE,total,2033783,3122883,FALSE,20171011,0.651251744,1,0.651251744,D,Alan J. Dixon (D) 65.1%<br>,65.1%,86
1986,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Omari Musa,4,socialist workers,FALSE,total,5671,3122883,FALSE,20171011,0.00181595,1,0.00181595,Other,Omari Musa (Other) 0.2%<br>,0.2%,86
1986,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Donald M. Parrish Jr.,4,libertarian,FALSE,total,13891,3122883,FALSE,20171011,0.004448133,1,0.004448133,L,Donald M. Parrish Jr. (L) 0.4%<br>,0.4%,86
1986,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Elinar V. Dyhrkopp,4,illinois solidarity,FALSE,total,15804,3122883,FALSE,20171011,0.005060708,1,0.005060708,Other,Elinar V. Dyhrkopp (Other) 0.5%<br>,0.5%,86
1986,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Judy Koehler,-1,republican,FALSE,total,1053734,3122883,FALSE,20171011,-0.337423464,-1,0.337423464,R,Judy Koehler (R) 33.7%<br>,33.7%,86
1986,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Jill Lynette Long,2,democrat,FALSE,total,595192,1545563,FALSE,20171011,0.385097211,1,0.385097211,D,Jill Lynette Long (D) 38.5%<br>,38.5%,86
1986,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Dan Quayle,-1,republican,FALSE,total,936143,1545563,FALSE,20171011,-0.605697083,-1,0.605697083,R,Dan Quayle (R) 60.6%<br>,60.6%,86
1986,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Bradford L. Warren,4,libertarian,FALSE,total,8314,1545563,FALSE,20171011,0.00537927,1,0.00537927,L,Bradford L. Warren (L) 0.5%<br>,0.5%,86
1986,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Rockland R. Snyder,4,american,FALSE,total,5914,1545563,FALSE,20171011,0.003826437,1,0.003826437,Other,Rockland R. Snyder (Other) 0.4%<br>,0.4%,86
1986,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,John Masters,4,nominated by petition,FALSE,total,3370,891762,FALSE,20171011,0.003779035,1,0.003779035,Other,John Masters (Other) 0.4%<br>,0.4%,86
1986,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Charles E. Grassley,-1,republican,FALSE,total,588880,891762,FALSE,20171011,-0.660355566,-1,0.660355566,R,Charles E. Grassley (R) 66%<br>,66%,86
1986,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,John O. Roehrick,2,democrat,FALSE,total,299406,891762,FALSE,20171011,0.335746533,1,0.335746533,D,John O. Roehrick (D) 33.6%<br>,33.6%,86
1986,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,scatter,4,,FALSE,total,106,891762,FALSE,20171011,0.000118866,1,0.000118866,Other,scatter (Other) 0%<br>,0%,86
1986,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Bob Dole,-1,republican,FALSE,total,576902,823566,FALSE,20171011,-0.700492735,-1,0.700492735,R,Bob Dole (R) 70%<br>,70%,86
1986,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Guy MacDonald,2,democrat,FALSE,total,246664,823566,FALSE,20171011,0.299507265,1,0.299507265,D,Guy MacDonald (D) 30%<br>,30%,86
